figure_path,question,model_output,true_answer,similarity_to_answer,max_similarity_to_choices
PMC3144904_pone-0022343-g003.jpg, In which section orientation is left the same as left and right is the same as right? ,The correct answer is D: Axial.,Coronal,0.13487054,0.8675224781036377
PMC3144917_pone-0022643-g002.jpg, What can be seen in the histology of the hatched region shown in (b)? ,The correct answer is B.  B: trabecular bone.,intact white matter tract,0.2500985,0.8806632161140442
PMC3144917_pone-0022643-g004.jpg,What do the 2D histograms in (e) demonstrate? ,The relative distribution of the FV between tumor and contralateral ROIs is demonstrated by,The macrovascular CBV measured in vivo versus the fractional blood volume assessed ex vivo.,0.31655812,0.9761150479316713
PMC3146401_F3.jpg, What is shown in Figure 3A? ,Figure 3A shows A: contrast-enhancement in the left atrium (dotted,contrast-enhancement of the pulmonary trunk (arrow),0.60139453,0.927921175956726
PMC3146448_F2.jpg,What type of imaging scan was used? ,The answer is B:MRI scan,PET scan,0.4124158,0.8162767887115479
PMC3146894_F3.jpg,What is the purpose of figure 5? ,The purpose of figure 5 is to provide higher magnification images of cluster C2.,to describe cluster C7,0.5634431,0.8363872766494751
PMC3147134_fig1.jpg,What is shown in image (c)? ,The answer is C. Superposition of isocontour on the boundaries of the internal wall of,VOI defined using SPECT/CT,0.13981774,0.8211706280708313
PMC3147139_fig1.jpg,What is the position of the bowel loops in this patient? ,The bowel loops are located at the center of the abdomen.,Completely deviated to the right side of the abdomen,0.5242987,0.9159119129180908
PMC3147154_fig1.jpg,Which letter represents the oedema in this image? ,A,B,0.6357162,0.858729362487793
PMC3148039_F1.jpg, What direction does the dashed arrow in the SEM micrograph (A) indicate? ,The direction of the growth of the HACNT array is indicated by the dashed arrow in the SE,The direction of the flow of tested liquids,0.20741025,0.8577584028244019
PMC3148997_F1.jpg,What does the MRI scan show? ,The MRI scan shows left ischemic infarcts.,No abnormalities,0.24617234,0.7900161743164062
PMC3149575_F1.jpg, What imaging technique was used to visualize the tumor mass? ,A. Magnetic Resonance Imaging (MRI).,X-ray.,0.43582356,0.9716520309448242
PMC3149582_F11.jpg,What can be said about the two examples of lesions shown in the image? ,The two examples of lesions shown in the image are separate lesions by human eye but merged into,They are both necrotic lesions,0.5999997,0.7808949947357178
PMC3149607_pone-0022865-g002.jpg,What does panel H show about lamellipodia retraction in cells? ,"Panel H shows that lamellipodia retraction occurs in cells, with 77",Percentage of cells with lamellipodia,0.7272768,0.8228529691696167
PMC3149655_pone-0023311-g001.jpg,1 What is shown in (A-iii)? ,The answer is C. Normal liver tissue with regular structure.,Metastatic HCC,0.3099362,0.8917171359062195
PMC3150315_F1.jpg, What does image (B) show? ,Image (B) shows a combination of small lymphocytes and Reed-Stern,Reed-Sternberg cells.,0.6626922,0.8322949409484863
PMC3150337_F1.jpg, What type of images were used in this study? ,C.  C: T2-weighted MRI,CT-scan,0.41240335,0.989682912826538
PMC3150645_Fig1.jpg,What type of fractures are shown in the radiographs? ,The radiographs show A: femur and tibia fractures.,"radius and ulna fractures,",0.45387554,0.9056110978126526
PMC3151228_F2.jpg,What type of radiograph is shown in the image? ,"The image shows a bitewing radiograph. Therefore, the answer is A.",Bitewing radiograph,0.6978693,0.7534932494163513
PMC3151263_pone-0022818-g007.jpg, Which molecule is stained in green in the image F and G? ,The correct answer is B.  B: C5b-9.,C5b-9,0.72908163,0.8044888973236084
PMC3151517_fig3.jpg, What does the color fundus photo show? ,The color fundus photo shows A: Atrophy of the optic nerve.,Cotton wool spots,0.11846625,0.8582189083099365
PMC3152533_F1.jpg, What is shown in figure (c)? ,The answer is C.  Multiple nucleoids containing the genome of Thiomargar,TEM of cyanobacteria.,0.41019818,0.8838299512863159
PMC3152772_F4.jpg, What is shown in the overlay images? ,A. The FITC filter cube,The BCE-ECM,0.14215133,0.9639817476272584
PMC3152909_F9.jpg, What is observed in the confocal images of panel B? ,A. A:Co-localization of MIF and CD74 in the infarct core,Lack of MIF in the infarct core.,0.6199924,0.9921703934669496
PMC3152915_F1.jpg, What is the normal state of the renal veins in the image? ,The normal state of the renal veins is seen in the image.,The left renal vein is occluded but the right renal vein is seen,0.73165584,0.8029285669326782
PMC3152953_fig1.jpg, What abnormality was detected in the pelvis of the patient? ,A.  A:Pelvic mass,Ascites,0.051595315,0.9879518151283264
PMC3152964_fig2.jpg,How many cases are being discussed in the caption? ,A,two,0.50184953,0.772735595703125
PMC3153319_fig03.jpg,What did spinal MRI show in patient 1? ,A.  A: Calcifications in the thoracic and lumbar spine,Large dural ectasia,0.0832615,0.9957686066627502
PMC3153322_fig02.jpg, From which type of mice was the histogram displayed in the caption taken? ,The histogram was taken from Aged mice.,Cannot be determined from the information provided.,0.13156113,0.7680283784866333
PMC3153354_fig01.jpg,What does SEM image of the indentation show? ,The SEM image of the indentation shows a: structural details of bone.,Cracks in bone,0.47503477,0.7736383080482483
PMC3153365_fig01.jpg, What does the 3D surface rendering in (D) show? ,"The 3D surface rendering in (D) shows the cortical compartment contour, int",None of the above.,0.10382697,0.7663857340812683
PMC3153439_pbio-1001121-g001.jpg, Which electron dense material is indicated by the red arrowheads in Figure C? ,The subcortical electron dense material is indicated by the red arrowheads in Figure C,matrix,0.021191109,0.7941122651100159
PMC3154169_F3.jpg,What does the arrow indicate in the image? ,The arrow indicates the increased height of the medial meniscus cartilage and articular cart,A tumor,0.16268463,0.7943387031555176
PMC3154388_fig3.jpg,What part of the heart is affected in this image? ,D.  Aortic valve,Left ventricle,0.44153458,0.943840742111206
PMC3154467_pone-0023419-g003.jpg,Are there any visible metastases in the images? ,A. No visible metastasis,Metastasis in the liver,0.533936,0.9766273498535156
PMC3155120_F2.jpg, What plane is the bowel intussusception imaged in the ultrasonographic image? ,The correct answer is B: Sagittal plane.,Coronal plane,0.5276078,0.8898727297782898
PMC3155546_pone-0023079-g007.jpg,Which panel in the images represents the HeLa cells treated with colchicines? ,The correct answer is C. Panel C.,Panel A.,0.7486305,0.8771640062332153
PMC3155798_fig1.jpg, What is seen in the CT scans of the patient? ,The answer is B. Aortic aneurysm with contrast within the true lumen.,Head injury,0.21597862,0.8966635465621948
PMC3155893_F2.jpg,Which kidney is shown in the ultrasound image? ,"The ultrasound image shows the right kidney. Therefore, the answer is A.",Left kidney,0.6809876,0.7937898635864258
PMC3155893_F3.jpg, What is the name of the condition shown in Figure 2? ,The name of the condition shown in Figure 2 is A: Right kidney stone,Nephrosclerosis,0.36735415,0.8203287124633789
PMC3157034_fig1.jpg,What type of MRI was performed on the patient? ,C. magnetic resonance imaging,X-ray,0.30876303,0.9536781907081604
PMC3157163_fig2.jpg, What is shown in panel A? ,D.  D: None of the above,Overview of aorta,0.011299472,0.907784640789032
PMC3157358_pone-0023275-g004.jpg,What do the arrowheads indicate in the electron micrographs? ,"The electron micrographs show Gly-immunoreactive axon terminals, indicating",asymmetric synapses,0.31145388,0.8360639810562134
PMC3157359_pone-0023182-g002.jpg, Was the patient in image A diagnosed with epilepsy? ,B.  B:Yes,No information provided,0.08060785,0.8216384053230286
PMC3157372_pone-0023310-g002.jpg,Which type of VLPs were shown in image A? ,The answer is D:All of the above.,Wild-type PP7 VLPs,0.008030524,0.8112431764602661
PMC3157389_pone-0023594-g006.jpg," Which imaging technique was used for micrographs C, D, and E? ","The imaging technique used for micrographs C, D, and E is fluorescence",TEM,-0.012509385,0.7555473446846008
PMC3158086_pone-0023434-g001.jpg,What does image D reveal about the uptake of BPD in large nodules? ,Image D reveals that the uptake of BPD in large nodules is concentrated at,There is no uptake of BPD by large nodules.,0.6646905,0.889228880405426
PMC3158108_F4.jpg,What can be concluded from the CT scan image? ,A. There is an abnormality in the large bowel,A surgery is needed,0.339077,0.9705387353897096
PMC3159098_F1.jpg, What is visible in the images of a 31+5 weeks neonate with PCH4 in the coronal section? ,A. Small and flattened cerebellar hemispheres with ventral pontine,Mild vermal hypoplasia.,0.166848,0.97359699010849
PMC3159433_cim-12-129F15.jpg,What type of medical imaging modality was used in this procedure? ,The answer is B. X-ray.,X-ray,0.7178106,0.7645863890647888
PMC3159433_cim-12-129F7.jpg, How many specimens are shown in the caption?,D: Four,One,0.32750085,1.000000238418579
PMC3160325_pbio-1001132-g003.jpg,What do blue arrows indicate in the lower panels of the figure? ,The lower panels of the figure show the presence of R1 cells (blue arrows indicating their,The presence of R7 cells,0.5742954,0.7550269961357117
PMC3160387_F3.jpg,What did the patient's right fundus show at the six-week follow-up examination? ,A. A:Resolving cotton wool spots,Resolved temporal peri-papillary edema.,0.108261436,0.9933967590332032
PMC3160387_F3.jpg,What did the patient's left fundus show at the six-week follow-up examination? ,A. A:Resolved temporal peri-papillary edema,Resolving cotton wool spots;,0.09931928,0.9925752878189088
PMC3160695_F1.jpg, What type of imaging is being described in the caption? ,D:PET scan,CT scan,0.53604275,1.0
PMC3160998_F5.jpg, What is shown in the last column of the image? ,The last column of the image shows the fusion of the DAPI and FITC channels.,DAPI channel,0.6611383,0.8163846135139465
PMC3161114_pone-0024013-g007.jpg,What is shown in the images A-C? ,A. The effect of low and high SDF-1 clones on matrigel plugs,"The vascular differentiation of CPCs in vivo,",0.15189178,0.994526982307434
PMC3161385_F1.jpg,Which image shows a 3D T1-weighted image? ,The correct answer is B: Figure 1b.,Figure 1d,0.52647656,0.7741983532905579
PMC3161632_f2-cmo-2-2008-319.jpg, What medical imaging techniques were used to identify the tumour? ,The medical imaging techniques used to identify the tumour are PET and CT scan.,SPECT and MRI,0.36828762,0.7531483173370361
PMC3161638_f2-cmo-2-2008-247.jpg, What can be concluded from the Venacavography image? ,A. It shows a kidney stone,It shows a lung tumor,0.43746966,0.9607715010643004
PMC3161642_f3-cmo-2-2008-097.jpg, What type of scan did they perform? ,C. CT scan,MRI,0.49308383,0.9522011280059814
PMC3161686_f8-cmo-2-2008-181.jpg,What is the note in the caption about the right colon? ,A. A:Right colon is affected with adenocarcinoma,Right colon has an unspecific mass in CT scan,0.64325726,0.9916596412658693
PMC3161837_F5.jpg,What type of fibrosis is present in the image? ,The type of fibrosis present in the image is pericellular fibrosis.,Portal fibrosis,0.5343684,0.7946299314498901
PMC3161896_F4.jpg, What kind of X-ray was taken? ,The correct answer is A. A: Frontal X-ray.,CT scan,0.45931977,0.8656732439994812
PMC3161946_F6.jpg," In the image, what do the arrowheads and arrows represent? ","In the image, the arrowheads and arrows represent colabeled cells and point to MAP",Arrows represent bipolar cells and arrowheads represent photoreceptors.,0.74170613,0.8519036769866943
PMC3162595_pone-0023997-g006.jpg,Which arrow(s) in the image shows the activation of the right early visual cortices? ,The correct answer is D: Both A and C. The green arrow in the image points to the,Both A and C,0.65967715,0.7577936053276062
PMC3162978_fig2.jpg, What is the main finding in the surgical view? ,The main finding in the surgical view is A: Edematous colon.,Hemorrhagic infiltration,0.29385242,0.776911735534668
PMC3162981_fig2.jpg, What did the photograph of the skin immediately above the skull mass show? ,The photograph of the skin immediately above the skull mass showed a smooth skull surface.,Swollen skin.,0.32904625,0.7662555575370789
PMC3162982_fig2.jpg,What is the imaging modality used to generate this image? ,A.  CT scan,Ultrasound scan,0.640417,0.9541639685630798
PMC3163138_fig1.jpg,What body part do the radiographs show? ,The radiographs show the knee joint.,Hip joint,0.63075954,0.7523958683013916
PMC3163217_F1.jpg,What was the black arrow pointing to in the scintigraphy of both ankles? ,The black arrow is pointing to increased radioactivity around the ankle.,A fracture in the ankle joint,0.42678547,0.7579838633537292
PMC3163223_F1.jpg, What is shown in the image? ,C. Epi-fluorescence emission images of GFP-transgenic and non,A plain black/white photograph only,0.20661184,0.7507104277610779
PMC3163369_f4-Scipharm-2011-79-635.jpg,What is the technique used to acquire this image? ,The technique used to acquire this image is bright-field microscopy.,Transmission electron microscopy,0.52313656,0.8310222625732422
PMC3163403_fig3.jpg,What type of scan is presented in the image? ,A.  A:CT scan,MRI scan,0.6057708,0.9744429588317872
PMC3163576_pone-0022835-g004.jpg,What type of MRI data is shown in the first column? ,The MRI data shown in the first column is T1-weighted MRI.,T2*-w MRI,0.7289799,0.8078292608261108
PMC3163770_Fig1.jpg,What can be inferred from the X-ray? ,"The X-ray shows a disrupted femur, indicating a fracture.",Disrupted wrist,0.43332332,0.7579693794250488
PMC3163792_Fig1.jpg,What is the morphology of tumor cells seen in the image? ,The morphology of tumor cells seen in the image is A: Cuboidal cells.,Spherical cells,0.540671,0.7715713977813721
PMC3163792_Fig3.jpg, What is the diagnosis based on the roentgenogram? ,The diagnosis based on the roentgenogram is A: Gastritis,Bone cancer,0.054308623,0.767615556716919
PMC3163792_Fig5.jpg, What is the pattern of tumor cell infiltration in image a? ,A: Dispersed,Cord-like,0.1709929,1.0
PMC3164142_pone-0023972-g010.jpg,What is indicated by the red arrows in the image? ,The red arrows in the image indicate dermal papillae.,Epidermal spongiosis.,0.3911566,0.7627022862434387
PMC3164638_ppat-1002201-g005.jpg, What is the significance of the red arrows in the images? ,The significance of the red arrows in the images is to indicate the movement of the host cell.,None of the above.,0.032739297,0.8821350336074829
PMC3164638_ppat-1002201-g007.jpg, What is being shown in the left panel of the figure? ,The left panel of the figure shows a blot of AKMT protein expression.,Blot of histone H3.3 expression.,0.42770773,0.944015383720398
PMC3164651_ppat-1002226-g002.jpg,What does figure C show? ,Figure C shows the quantification of colocalization between Env and CD63 only.,The quantification of colocalization between Env and cathepsin D only.,0.5436814,0.9511948823928832
PMC3164664_pone-0022949-g004.jpg, Which ventricles are annotated on the images? ,C.  C:RV and RA,LV and RV,0.5886487,0.9743677973747252
PMC3164685_f5.jpg, What is the observation in image A? ,The observation in image A is A: Keratocyte dropout.,Normal keratocytes with dendritic morphology.,0.49759018,0.8442815542221069
PMC3166048_pntd-0001230-g002.jpg, What does the K picture show? ,The K picture shows a diagram of snail infection.,IVLE during the hatching process.,0.24662006,0.916681170463562
PMC3166066_pone-0023990-g003.jpg,Which view of the olfactory bulb is shown in (B)? ,The olfactory bulb is shown in (B) a fluorescence view of the ol,A fluorescence view of the glomerular layer,0.46553123,0.8358641862869263
PMC3166069_pbio-1001133-g001.jpg, What do the feathered arrows in the confocal image indicate? ,The answer is B: A wound to the glia.,A healing wound,0.56923074,0.917963683605194
PMC3166126_pone-0023753-g001.jpg, What does the electron-dense band represent in Panel A? ,The electron-dense band in Panel A represents B: Plasma membranes,Plasma membranes,0.7330383,0.7830846905708313
PMC3166126_pone-0023753-g005.jpg, What is the purpose of Panel A? ,The purpose of Panel A is to demonstrate the segmentation of volumes.,To identify the gold conjugates.,0.10165325,0.7934231162071228
PMC3166126_pone-0023753-g005.jpg, What is the purpose of Panel B? ,Panel B: To show the gold complexes,To identify the tethers.,0.19251183,0.8307991623878479
PMC3166138_pone-0023313-g001.jpg, What is depicted in the 3D model? ,A. The external morphology of P. viatoris sp. nov.,The central nervous system of P. viatoris sp. nov.,0.6075729,0.9904540181159972
PMC3166138_pone-0023313-g002.jpg,What body part is shown in image B? ,The body part shown in image B is a pigmented eye.,unpigmented eye,0.5246208,0.8318163156509399
PMC3166279_pone-0023764-g001.jpg, Which part of the brain shows Necdin expression in the image shown in A? ,The correct answer is A. cerebral cortex.,cerebellum,0.5076558,0.7815378904342651
PMC3166280_pone-0023915-g005.jpg,What does blue arrowheads point towards in the experiment? ,The locations where infiltrating leukocytes engulf microglia processes,the locations where CD11b is expressed,0.1543151,0.9906569719314576
PMC3166280_pone-0023915-g006.jpg,What is the significance of blue arrowheads in Panel B? ,A. A:Reduced number of polymorphonuclear cells,Presence of CD11b cells,0.37376475,0.991766095161438
PMC3166280_pone-0023915-g006.jpg,Which cells are indicated by white arrowheads in Panel A? ,A. A:Polymorphonuclear cells,CD11b cells.,0.45719734,0.990864634513855
PMC3166437_fig0010.jpg,Which cells are shown in the photograph (D)? ,The cells shown in the photograph are noninfected cells.,cells infected with the pathological sample CIV/09-01P.,0.56851494,0.78325355052948
PMC3166914_F2.jpg,What is the name of the vessel seen in the images? ,The name of the vessel seen in the images is Left Main Coronary Artery.,Left Atrium,0.57261527,0.7718426585197449
PMC3166914_F2.jpg,What body parts are visible in the axial image (A)? ,The axial image (A) shows the aorta and the pulmonary artery.,Lungs and diaphragm,0.4886583,0.8214901685714722
PMC3166921_F2.jpg,What does the Laser scanning microscopy image represent? ,The image represents a maximum intensity projection of a z-stack of the blue plant autofluores,Green TRI5 induction only,0.14572895,0.8789964914321899
PMC3167181_fig1.jpg,What is the specific type of aneurysm shown in the image? ,The specific type of aneurysm shown in the image is A: Saccular aneur,Mycotic aneurysm,0.6006981,0.8518262505531311
PMC3167181_fig2.jpg,What type of aneurysm is seen in the CT scan? ,A fusiform aneurysm is seen in the CT scan.,Mycotic aneurysm,0.60488987,0.8254498243331909
PMC3167754_F1.jpg,What is observed on the surface epithelium in panel B? ,B:Exophytic growth,Carcinoma in situ,0.115433276,1.0000001192092896
PMC3167754_F1.jpg,Which panel shows a high-grade tumor with Brunn's nests? ,The correct answer is C. Both Panel A and Panel B. The image shows a,Panel B,0.72275054,0.8773237466812134
PMC3167849_pone-0024476-g004.jpg, The colour scale in the elemental maps represented: ,"The correct answer is B. The locations of Fe, Zn, Mn, and Cu.",Different elemental concentrations,0.27953386,0.9142298698425292
PMC3168408_F1.jpg, What imaging technique was used to reveal these results? ,A. MRI,CT,0.31551343,0.961409866809845
PMC3168515_fig2.jpg,What does the image (b) show negative reaction to? ,The image shows negative reaction to A:macrophages.,limfocytes T,0.3817712,0.7833455801010132
PMC3168564_fig1.jpg, What is the medical condition shown in the image?,The medical condition shown in the image is acid reflux.,Hernia,0.37750402,0.7978507280349731
PMC3168566_fig1.jpg, Was the polypoid mass located in the upper or lower part of the stomach? ,A.  A: upper part,middle part,0.60252666,0.9530059695243835
PMC3168817_F4.jpg, What type of CT scan was performed? ,D.  D: None of the above,Axial,0.18000284,0.9077844023704528
PMC3168827_F2.jpg,What is the name of the cyst in the MRI image? ,A.  A:Choroid plexus cyst,Epidermoid cyst,0.6129476,0.993357241153717
PMC3169362_fig1.jpg, Which type of imaging was performed? ,CT scan,X-ray,0.4470267,0.9183903336524964
PMC3169362_fig3.jpg,What is being shown in image a? ,The correct answer is A. A: Axial computed tomography slices.,Sagittal computed tomography slices,0.6764351,0.8165730834007263
PMC3169509_F4.jpg,What type of imaging system was used to collect the radiographs? ,The imaging system used to collect the radiographs is a diffraction enhanced X-ray,CT scan,0.41211423,0.7837264537811279
PMC3169545_pone-0023987-g003.jpg,Are there any pathological findings in the images shown? ,A:Yes,Not mentioned;,0.21818095,0.9324770569801332
PMC3170343_F2.jpg,What is the significance of the patella impact shown in the image? ,D.  D:Has no clinical significance,Requires surgical intervention,0.21314555,0.9422603249549866
PMC3170344_F4.jpg,What type of magnetic resonance images are shown in the caption? ,D:Coronal,Axial,0.19920135,0.9999999403953552
PMC3170347_F4.jpg, What condition is shown in this picture? ,The condition shown in the picture is A: Hydronephrosis.,Hydrocephalus,0.5390636,0.8376504182815552
PMC3170355_F2.jpg,What information can be inferred about the mass from the image? ,D: None of the above,None of the above.,0.6422026,0.982262909412384
PMC3170580_F3.jpg,What does the arrow indicate in the image? ,A. The location of the tumor,The direction of the needle,0.28829396,0.982213020324707
PMC3170580_F3.jpg,What is the medical procedure performed in the image? ,The medical procedure performed in the image is a CT scan.,Biopsy,0.44172347,0.7735999822616577
PMC3170723_fig2.jpg,What did the plain radiographs reveal about the ninth thoracic vertebrae and the fourth rib? ,The full answer is: B. Block vertebrae in ninth thoracic vertebrae,Cleft vertebrae in ninth thoracic vertebrae and bifid rib of the fourth rib,0.6661382,0.7864606380462646
PMC3170788_fig3.jpg,Which modality is represented by the image in the first row and second column? ,A.  A:MR,MR,0.6029001,0.9138121604919434
PMC3170788_fig3.jpg,Which modality is represented by the image in the third row and fourth column? ,D:XR,NM,0.27881366,0.9999999403953552
PMC3170808_fig2.jpg, What is the imaging technique used to obtain the image? ,A. X-Ray,CT scan,0.4669241,0.9604792594909668
PMC3170827_fig1.jpg, What imaging technique was used to show a mass lesion at C2? ,The correct answer is B.  B: T1-weighted sagittal image with,Lateral radiograph,0.2660469,0.814576268196106
PMC3170828_fig2.jpg,What did the patient have on surveillance ultrasound? ,The patient had a 1.5cm echogenic nodule on surveillance ul,3cm nodule,0.5293319,0.7955429553985596
PMC3170829_fig1.jpg,"From the radiographic views, which part of the body was injured? ",The answer is D. The backbone.,Leg,0.244227,0.7536879777908325
PMC3170855_fig1.jpg,Is the lesion homogeneous or heterogeneous? ,A:Homogeneous,Heterogeneous,0.6233403,1.0000001192092896
PMC3170869_F3.jpg, What color are the circles in the image? ,A.  A:Blue,Yellow,0.45286983,0.9265973567962646
PMC3171358_F3.jpg, What is shown in C? ,C: TEM of postacetabular and circumacetabular ducts rein,"Detail of four gland openings on the head organ of cercaria viewed by SEM,",0.32905647,0.7580082416534424
PMC3171455_pone-0024539-g005.jpg, How many electron microscope images are shown in the caption? ,D: Eight,Four,0.4018938,1.0
PMC3171455_pone-0024539-g006.jpg, What is the image showing? ,The image is showing the cerebral cortical neurons of a normal mouse brain.,The abnormality of a Dyt1 ΔGAG homozygous KI mouse's brain.,0.42194402,0.7917420864105225
PMC3171495_f1.jpg, What type of corneal dystrophy is shown in Family F4? ,The corneal dystrophy shown in Family F4 is a type of Fuchs,Granular corneal dystrophy type I,0.6750232,0.8068702220916748
PMC3171495_f2.jpg, Where are the opacities with increased reflectivity located in Figure F? ,The opacities with increased reflectivity are located in the anterior part of the cornea.,In the posterior corneal part,0.61631215,0.7755929231643677
PMC3171497_f2.jpg, What abnormality was observed in the posterior segment OCT of Individual II:3 in Family 1? ,A. Exudative vitelliform lesions,Disruption of the inner segment-outer segment interface in both eyes.,0.27285823,0.997276782989502
PMC3171497_f2.jpg, What fundus sign was observed in Individual II:4 in Family 1? ,C.  RPE disruption in both eyes,Exudative vitelliform lesions demonstrated in the right eye.,0.44797683,0.9848361611366272
PMC3171705_fig1.jpg, Which image was used to clearly visualize the angioectasia lesion? ,A.  A: Conventional CE image,"CE-FICE image with setting 1,",0.6463733,0.9885995984077454
PMC3172230_pone-0024511-g002.jpg, What is shown by the black arrow in Patient 1? ,A. A: Bony cochlear nerve canal obliteration,Cochlear hypoplasia.,0.59696347,0.9951276183128356
PMC3172304_pone-0024730-g002.jpg, What is the imaging modality used for this study? ,The imaging modality used for this study is A: Computed tomography (CT),X-ray,0.36404628,0.7871005535125732
PMC3173382_F2.jpg,What does the arrow indicate in the image? ,The arrow indicates the position of the maxillary sinus.,The extent of the tumor,0.16763292,0.8013578653335571
PMC3173382_F3.jpg, What type of stain was used to create the image? ,The image was created using a Gram stain.,Gram Stain,0.7362956,0.764920711517334
PMC3173965_fig1.jpg, What is the significance of the arrows in the image? ,The significance of the arrows in the image is to indicate plaque rupture (*).,They indicate mural thrombi,0.5097009,0.808860182762146
PMC3174189_pone-0024537-g001.jpg, What is observed in the left panel of the images shown? ,The left panel of the images shows a: fluorescence staining.,phase contrast images,0.36219907,0.8458759784698486
PMC3174248_ppat-1002227-g002.jpg,What does the diagram in (D) represent? ,The diagram in (D) represents gastrointestinal disorders.,The destruction of ACT-5.,0.10846184,0.8191442489624023
PMC3174928_F2.jpg,What type of scan is shown in the image? ,The scan shown in the image is a CT scan.,X-ray,0.433601,0.8105006814002991
PMC3174979_pone-0024993-g001.jpg,What does the merged image show? ,The merged image shows colocalization of desmin and GFP expression.,Expression of DAPI.,0.27683496,0.8372502326965332
PMC3175121_F33.jpg,What is represented by the red highlighted localities in the map? ,The red highlighted localities in the map represent the collection localities of A. judyae,Collection localities of juvenile specimens,0.43341413,0.8204814195632935
PMC3175121_F45.jpg, What does red-highlighted localities in (A) denote? ,The red-highlighted localities in (A) denote types of collection localities.,Genotyped specimens of tentative identification,0.2490837,0.8284579515457153
PMC3175417_fig1.jpg, What type of tumour is it? ,The answer is B.  Benign tumour.,Malignant tumour.,0.6185876,0.8351563215255737
PMC3175735_fig02.jpg,What is shown in panel B? ,A. A: Effects of FtsZ10CouAA synthesis,Fluorescence of FtsZ10CouAA,0.6811823,0.9959969520568848
PMC3176433_fig2.jpg, What is occupying most of the spinal canal in the axial CT? ,D.  Degenerated dens,Ossification of transverse ligament of atlas,0.045107063,0.8625434637069702
PMC3176478_F2.jpg, What kind of tumor does the MRI image show? ,A.  A: Primary tumor,Benign tumor,0.6393359,0.9902652502059937
PMC3176893_fig3.jpg,What is being measured in panel B? ,"The correct answer is B. Measurements of apoptosis. In panel B, the number",Measurements of apoptosis,0.6937239,0.7756826877593994
PMC3177912_F7.jpg, What type of epithelial cells were identified in figure B? ,The type of epithelial cells identified in figure B are alveolar type II cells,Alveolar type I cells,0.71368355,0.8440820574760437
PMC3177914_F1.jpg,What is shown in the image (B)? ,The correct answer is B: Coronary sinus catheter.,Ablation catheter,0.5317396,0.8808680772781372
PMC3177922_F2.jpg, What is the histopathological feature shown in image A? ,The histopathological feature shown in image A is squamous metaplasia.,Preservation of lobular architecture,0.030641008,0.8119637370109558
PMC3177925_F1.jpg,What is the nature of the tumor? ,A. Solid,Cystic,0.21116187,0.9160885810852052
PMC3177938_F1.jpg, What is illustrated in the T1-weighted coronal image? ,A. cartilage erosion,synovial fluid effusion,0.37746757,0.9870376586914062
PMC3177938_F1.jpg, What is represented in the T2-weighted image at the same location? ,A. synovial fluid effusion,synovial proliferation,0.4633039,0.9906305074691772
PMC3178485_F5.jpg, What type of images were used to compare before and after treatment? ,The answer is B. Axial CT images.,Coronal CT images,0.58303034,0.8263518810272217
PMC3178486_F1.jpg, What type of hemorrhage is depicted on the sagittal T1-weighted MR image without contrast?,The answer is B.  B: Dotted hemorrhage.,Striped hemorrhage.,0.7007694,0.9224286675453186
PMC3178486_F1.jpg, What is shown on the sagittal T1-weighted MR image without contrast?,The correct answer is C. A low signal intensity area.,A homogeneous mass.,0.1406051,0.8888657093048096
PMC3178486_F2.jpg, What is indicated by the arrows in image (d)? ,"The arrows in the image point to the newly developed lesion in the vessels, indicating the",Abnormally enhanced vessels,0.5979813,0.7870372533798218
PMC3178487_F2.jpg, What does the CT scan show? ,The CT scan shows a pancreatic tumor and left renal oncocytoma.,Brain tumor and liver oncocytoma.,0.66190076,0.8915624022483826
PMC3178623_pone-0025285-g003.jpg, Which region is marked by black lines in image B? ,The region marked by black lines in image B is the secondary visual cortex (V2L).,Ipsilateral M2,0.13161597,0.8055271506309509
PMC3178647_pone-0025316-g002.jpg, What is the structure surrounding the peroxisome in picture D? ,The structure surrounding the peroxisome in picture D is the lipid bilayer.,Lipid bilayer,0.6730606,0.753379225730896
PMC3179276_fig01.jpg,Which bones are represented in the images?,The bones represented in the images are: A. Femur and Humerus B.,Radius and Tibia,0.3069656,0.8023315072059631
PMC3179308_fig03.jpg,What is the pattern of cortical and trabecular thickening observed in Patient 1's bones? ,The pattern of cortical and trabecular thickening observed in Patient 1's b,Pattern observed is similar to in Paget bone disease,0.3075155,0.8394941091537476
PMC3179308_fig03.jpg,What are the radiographic findings of Patient 1? ,The radiographic findings of Patient 1 show mild bone expansion with cortical changes,Diffuse osteoslcerosis throughout the skeleton,0.43110743,0.8796980977058411
PMC3179349_fig04.jpg, Which region of the femur was studied in this experiment? ,The lateral femur (D) was studied in this experiment.,Distal femur,0.643136,0.8097890615463257
PMC3179456_F7.jpg, What body part was the reconstruction performed on? ,D:Brain,Leg,0.29741526,0.9999999403953552
PMC3179508_pone-0025356-g002.jpg,What is shown in image F? ,The correct answer is B. B:Macrophages vacuole. This image shows multiple,Degraded parasites,0.15973848,0.8597354888916016
PMC3179508_pone-0025356-g002.jpg,What is shown in image A? ,The answer is C.  Infected macrophages.,Infected macrophages,0.73214716,0.7666293382644653
PMC3179738_F2.jpg, What do empty arrowheads in the images indicate? ,"The correct answer is B.  Non-transduced neurons. 
Empty arrow",transduced glia,0.3765841,0.8259518146514893
